Date,Adj Close,daily_return,Volume
2013-01-25,13.608651,-0.02357388012876327,1208026400
2013-01-28,13.916477,0.022619876136143136,785517600
2013-01-29,14.177587,0.01876265092091911,571158000
2013-01-30,14.133039,-0.0031421425945050707,417155200
2013-01-31,14.09158,-0.0029334809024442743,319334400
2013-02-01,14.033728,-0.004105430334994442,539484400
2013-02-04,13.684139,-0.024910629591794797,477117200
2013-02-05,14.164286,0.03508784878610194,573347600
2013-02-06,14.149126,-0.0010702975074069476,593706400
2013-02-07,14.569833,0.029733780022878964,704580800
2013-02-08,14.780188,0.014437708380048209,633158400
2013-02-11,14.934216,0.010421247686429824,517490400
2013-02-12,14.559875,-0.02506599609915905,609053200
2013-02-13,14.532183,-0.0019019394053864103,475207600
2013-02-14,14.519114,-0.0008993143012305804,355275200
2013-02-15,14.319025,-0.013781075071109705,391745200
2013-02-19,14.313733,-0.000369578235948409,435783600
2013-02-20,13.967087,-0.02421772154056523,476302400
2013-02-21,13.88027,-0.006215827251595085,447182400
2013-02-22,14.028079,0.01064885625423706,330654800
2013-02-25,13.77883,-0.01776786401046082,372579200
2013-02-26,13.97082,0.013933693934826241,501499600
2013-02-27,13.833903,-0.009800212156480415,587350400
2013-02-28,13.735266,-0.007130091919829162,322515200
2013-03-01,13.395147,-0.02476246182636721,552448400
2013-03-04,13.070903,-0.02420608000793123,582755600
2013-03-05,13.415996,0.026401618924109638,638433600
2013-03-06,13.245476,-0.012710200569529095,460250000
2013-03-07,13.398571,0.011558286014032193,468473600
2013-03-08,13.434046,0.002647670412016412,391482000
2013-03-11,13.625416,0.01424514997194426,474236000
2013-03-12,13.331673,-0.0215584610407491,465911600
2013-03-13,13.329179,-0.00018707329530209815,405549200
2013-03-14,13.458316,0.009688293630087719,303875600
2013-03-15,13.805587,0.02580345118958416,643960800
2013-03-18,14.180866,0.02718312520865651,606197200
2013-03-19,14.14259,-0.0026991299403011926,526775200
2013-03-20,14.0676,-0.0053024233892094985,308660800
2013-03-21,14.087824,0.0014376297307285846,383255600
2013-03-22,14.373482,0.02027694269888669,395105200
2013-03-25,14.425451,0.003615616591720938,501135600
2013-03-26,14.349522,-0.005263544273243159,294294000
2013-03-27,14.0676,-0.019646786840704533,331237200
2013-03-28,13.77447,-0.020837243026529007,442839600
2013-04-01,13.346606,-0.031062102570915684,389732000
2013-04-02,13.373991,0.0020518325033345164,529519200
2013-04-03,13.442449,0.0051187412942030885,363216000
2013-04-04,13.309576,-0.009884582786960916,358447600
2013-04-05,13.168923,-0.010567804714440188,383695200
2013-04-08,13.262584,0.0071122748610499276,300829200
2013-04-09,13.286549,0.0018069631076418347,306614000
2013-04-10,13.557582,0.020399051702590265,375928000
2013-04-11,13.515263,-0.003121426814899686,328364400
2013-04-12,13.3743,-0.010429911722768526,238613200
2013-04-15,13.06468,-0.023150370486679672,317520000
2013-04-16,13.263519,0.015219584406200637,305771200
2013-04-17,12.534128,-0.05499226864303508,945056000
2013-04-18,12.199615,-0.02668817487742281,666299200
2013-04-19,12.152316,-0.003877089563891878,609274400
2013-04-22,12.405611,0.020843351999733972,429920400
2013-04-23,12.637748,0.01871225850947611,664238400
2013-04-24,12.6169,-0.0016496609997288525,969651200
2013-04-25,12.707764,0.007201769055790175,384837600
2013-04-26,12.982218,0.02159734788905432,764097600
2013-04-29,13.384258,0.030968514008931303,640326400
2013-04-30,13.778206,0.029433682464877764,691538400
2013-05-01,13.669601,-0.007882375978411127,506909200
2013-05-02,13.863463,0.014181979415492707,421828400
2013-05-03,14.002252,0.010011135024488471,361300800
2013-05-06,14.336145,0.02384566425457857,496641600
2013-05-07,14.272348,-0.00445008054815299,483753200
2013-05-08,14.433538,0.011293866993714152,472598000
2013-05-09,14.307621,-0.00872391786407467,398487600
2013-05-10,14.18859,-0.008319412430619955,334852000
2013-05-13,14.24403,0.003907365002442154,316948800
2013-05-14,13.903234,-0.02392553231072958,447118000
2013-05-15,13.433066,-0.03381716800565959,741613600
2013-05-16,13.612551,0.013361432155548192,603204000
2013-05-17,13.571204,-0.003037417453936486,427904400
2013-05-20,13.874103,0.022319243008947387,451578400
2013-05-21,13.771675,-0.00738267547819127,456022000
2013-05-22,13.82461,0.003843759019872328,443038400
2013-05-23,13.849358,0.0017901409153675552,353021200
2013-05-24,13.94364,0.006807680182720377,276166800
2013-05-28,13.827429,-0.008334337375319523,386145200
2013-05-29,13.937375,0.007951297381458167,330576400
2013-05-30,14.145051,0.014900653817523146,353519600
2013-05-31,14.087102,-0.0040967685447016455,384302800
2013-06-03,14.118114,0.002201446401112195,372352400
2013-06-04,14.073946,-0.003128463192746622,292728800
2013-06-05,13.942389,-0.009347556115392175,290589600
2013-06-06,13.734091,-0.014939907357340299,416934000
2013-06-07,13.839022,0.007640185287836054,404535600
2013-06-10,13.747556,-0.006609282072100209,450153200
2013-06-11,13.707148,-0.0029392860811041643,286112400
2013-06-12,13.537686,-0.012363038613138144,265227200
2013-06-13,13.655778,0.008723204246279481,285832400
2013-06-14,13.470654,-0.013556459397626397,271866000
2013-06-17,13.531734,0.0045343010072116385,259414400
2013-06-18,13.524532,-0.0005322303852558496,195025600
2013-06-19,13.249825,-0.020311756443772033,310940000
2013-06-20,13.056871,-0.01456275837605403,357310800
2013-06-21,12.952252,-0.008012562887387054,481118400
2013-06-24,12.608947,-0.02650542932611244,480746000
2013-06-25,12.611765,0.00022349209652472446,314162800
2013-06-26,12.46893,-0.011325536116475354,367724000
2013-06-27,12.334557,-0.010776626382536403,337246000
2013-06-28,12.420692,0.006983226069651405,578516400
2013-07-01,12.818187,0.032002645263242924,391053600
2013-07-02,13.108556,0.022652891551667942,469865200
2013-07-03,13.180916,0.005520058807392703,240928800
2013-07-05,13.075041,-0.008032446303428364,274024800
2013-07-08,13.000803,-0.005677840704285453,298138400
2013-07-09,13.229466,0.017588375118060107,352584400
2013-07-10,13.17872,-0.003835831317756888,281405600
2013-07-11,13.384205,0.015592181941797012,326292400
2013-07-12,13.359769,-0.0018257341396070714,279563200
2013-07-15,13.388901,0.0021805766252396275,241917200
2013-07-16,13.475356,0.0064572140760470464,216538000
2013-07-17,13.478799,0.000255503453860495,198990400
2013-07-18,13.524224,0.003370107381228893,218878800
2013-07-19,13.310907,-0.015772956733044352,268721600
2013-07-22,13.353503,0.0032000824586935206,207796400
2013-07-23,13.124218,-0.01717040090529043,369395600
2013-07-24,13.798299,0.05136161255474425,591936800
2013-07-25,13.735343,-0.004562591374487557,229493600
2013-07-26,13.813337,0.00567834381711485,200152400
2013-07-29,14.026337,0.01541988007676931,248057600
2013-07-30,14.199554,0.012349410968808039,309422400
2013-07-31,14.174806,-0.001742871642306465,322957600
2013-08-01,14.3048,0.009170778069202523,206250800
2013-08-02,14.488358,0.012831916559476575,274783600
2013-08-05,14.704803,0.014939236040412585,318855600
2013-08-06,14.573243,-0.008946736654683485,334857600
2013-08-07,14.564784,-0.0005804473307691183,298858000
2013-08-08,14.535775,-0.001991721950699743,255777200
2013-08-09,14.328938,-0.014229513046259856,266865200
2013-08-12,14.735996,0.02840810672779792,364434000
2013-08-13,15.436286,0.04752240703648414,881941200
2013-08-14,15.717849,0.018240333199319947,756372400
2013-08-15,15.699245,-0.001183622517304972,490294000
2013-08-16,15.838607,0.008876987396527758,362306000
2013-08-19,16.009186,0.010769823381563848,510518400
2013-08-20,15.798878,-0.013136707887584032,358688400
2013-08-21,15.839549,0.0025742967317046173,335879600
2013-08-22,15.858472,0.0011946678532324118,244207600
2013-08-23,15.797303,-0.003857181196271653,222731600
2013-08-26,15.858792,0.0038923732740963057,330965600
2013-08-27,15.40538,-0.028590576129632117,424188800
2013-08-28,15.478218,0.00472808849895312,307608000
2013-08-29,15.503446,0.0016299033906874705,239657600
2013-08-30,15.362186,-0.00911152268985882,272297200
2013-09-03,15.405063,0.002791074134891991,331928800
2013-09-04,15.723835,0.02069267746584358,345032800
2013-09-05,15.616001,-0.006857996156789947,236367600
2013-09-06,15.709017,0.005956454536599987,359525600
2013-09-09,15.959684,0.015956886417527016,340687200
2013-09-10,15.596138,-0.022779022441797636,743195600
2013-09-11,14.74703,-0.05444347825083362,898696400
2013-09-12,14.904055,0.010647906731050094,404051200
2013-09-13,14.65843,-0.016480414222840745,298835600
2013-09-16,14.192411,-0.031791876756241955,543706800
2013-09-17,14.356371,0.01155265303407571,399380800
2013-09-18,14.651492,0.0205567967002247,456862000
2013-09-19,14.891753,0.016398398197262187,404541200
2013-09-20,14.737572,-0.010353448650403996,699302800
2013-09-23,15.470016,0.04969909561764996,762106800
2013-09-24,15.421463,-0.003138522933654353,364344400
2013-09-25,15.182777,-0.01547751986954804,316957200
2013-09-26,15.330658,0.009740049531123285,237221600
2013-09-27,15.221249,-0.0071366147493473475,228040400
2013-09-30,15.032065,-0.012428940621101559,260156400
2013-10-01,15.385519,0.023513336324716638,353883600
2013-10-02,15.43597,0.003279122400745793,289184000
2013-10-03,15.242055,-0.012562540611312345,322753200
2013-10-04,15.230075,-0.0007859832548826606,258868400
2013-10-07,15.3789,0.009771783789639832,312292400
2013-10-08,15.164178,-0.013962116926438228,290917200
2013-10-09,15.342323,0.011747751839895404,301725200
2013-10-10,15.438495,0.006268411895643089,278602800
2013-10-11,15.538438,0.006473623238534509,267738800
2013-10-14,15.640285,0.006554519830114236,261898000
2013-10-15,15.723517,0.0053216421567765515,320073600
2013-10-16,15.80014,0.0048731463832170085,251101200
2013-10-17,15.90703,0.006765129929228397,253593200
2013-10-18,16.045452,0.008701938702573742,290542000
2013-10-21,16.438629,0.024503952895811087,398106800
2013-10-22,16.391651,-0.0028577809013148325,534063600
2013-10-23,16.552135,0.009790594004228215,313723200
2013-10-24,16.771276,0.013239440108481437,384764800
2013-10-25,16.583675,-0.011185851332957686,337792000
2013-10-28,16.707275,0.007453112775063442,550440800
2013-10-29,16.291069,-0.024911662733749118,635807200
2013-10-30,16.550249,0.015909330443570013,354163600
2013-10-31,16.480877,-0.0041915985674899625,275696400
2013-11-01,16.396698,-0.005107677218876061,274890000
2013-11-04,16.608578,0.012922113952455572,244627600
2013-11-05,16.567587,-0.002468061985800407,265213200
2013-11-06,16.520655,-0.0028327601358000276,223375600
2013-11-07,16.253304,-0.016182832944577674,262620400
2013-11-08,16.509235,0.015746398393828187,279316800
2013-11-11,16.461348,-0.002900618956602097,227452400
2013-11-12,16.491791,0.001849362518792308,204276800
2013-11-13,16.511457,0.0011924720607967565,197220800
2013-11-14,16.750265,0.014463169422298527,282419200
2013-11-15,16.649729,-0.0060020542958573175,317920400
2013-11-18,16.448029,-0.012114311289991742,244944000
2013-11-19,16.477205,0.0017738295573288543,208938800
2013-11-20,16.332899,-0.00875791737737075,193916800
2013-11-21,16.527628,0.011922500714661721,262026800
2013-11-22,16.485132,-0.0025712098554009355,223725600
2013-11-25,16.610088,0.007579921107092158,229311600
2013-11-26,16.916451,0.018444393551677596,401382800
2013-11-27,16.314779,0.023546782951104905,363448400
2013-11-29,16.635416,0.018518111031044615,318127600
2013-12-02,16.481918,-0.008703962526316333,472544800
2013-12-03,16.960485,0.02737497109870879,450968000
2013-12-04,16.918623,-0.0023307833836334613,377809600
2013-12-05,18.010593,0.005132648864815126,447580000
2013-12-06,16.760683,-0.013875723025888131,344352400
2013-12-09,16.963976,0.011446237737591458,320493600
2013-12-10,16.936066,-0.0015536649570228045,278269600
2013-12-11,16.803179,-0.007408926795876014,359718800
2013-12-12,16.77718,-0.0014603571643019286,262290000
2013-12-13,16.583403,-0.010900322773353288,332822000
2013-12-16,16.680763,0.005537039673150668,282592800
2013-12-17,16.601166,-0.004501898475761434,229902400
2013-12-18,16.467325,-0.007604098501201584,565863200
2013-12-19,16.267206,-0.011456762841476675,320308800
2013-12-20,16.411827,0.008375471978500526,436413600
2013-12-23,18.080042,0.03837707553607106,501306400
2013-12-24,18.0033,-0.004244569785844532,167554800
2013-12-26,16.883738,-0.006641115795437469,204008000
2013-12-27,16.762905,-0.006756585228434919,225884400
2013-12-30,16.586256,-0.009944826029301024,253629600
2013-12-31,16.792404,0.01172210844650512,223084400
2014-01-02,16.542171,-0.014064035416462062,234684800
2014-01-03,16.156847,-0.021965582253188676,392467600
2014-01-06,16.250404,0.005453041575762763,412610800
2014-01-07,16.127029,-0.007152006410980238,317209200
2014-01-08,16.235493,0.006332913898843939,258529600
2014-01-09,16.0154,-0.0127697536705218,279148800
2014-01-10,16.901861,-0.006672720006582256,304976000
2014-01-13,16.990337,0.005234689836817408,378492800
2014-01-14,16.328421,0.01989860471867022,332561600
2014-01-15,16.676327,0.02007718995285268,391638800
2014-01-16,16.577698,-0.0055797225294598185,229278000
2014-01-17,16.147011,-0.024501900078156003,426739600
2014-01-21,16.41341,0.01553617712148192,328526800
2014-01-22,16.490793,0.004443874002851844,379985200
2014-01-23,16.638897,0.008467540608364743,403239200
2014-01-24,16.31827,-0.018177270381475763,429354800
2014-01-27,16.458765,0.008112530870577839,554878800
2014-01-28,16.063337,-0.0799270738795097,1065523200
2014-01-29,15.880972,-0.011352871448815471,502810000
2014-01-30,15.850207,-0.0019372239935944169,678501600
2014-01-31,15.876215,0.0016408618512049333,464797200
2014-02-03,15.905708,0.0018576845929587638,401464000
2014-02-04,16.135956,0.014475809564717279,376681200
2014-02-05,16.256474,0.007468909806149782,328344800
2014-02-06,16.351231,0.005828877775094332,257765200
2014-02-07,16.579985,0.013990017020736989,370280400
2014-02-10,16.877008,0.017914551792417077,345559200
2014-02-11,16.099382,0.013176150654191643,282256800
2014-02-12,16.098108,-6.450561663568944e-05,308100800
2014-02-13,16.369614,0.01587930079749178,307398000
2014-02-14,16.355572,-0.0008084232614495868,272924400
2014-02-18,16.419382,0.003676629038789292,260251600
2014-02-19,16.144369,-0.015787758716124256,313768000
2014-02-20,16.945919,-0.011575229161248313,305858000
2014-02-21,16.757692,-0.011107512080047233,278784800
2014-02-24,16.831066,0.00437852658946114,288909600
2014-02-25,16.65591,-0.010406708642221596,231952000
2014-02-26,16.505646,-0.009021662581029766,276217200
2014-02-27,16.834898,0.019947840878206113,301882000
2014-02-28,16.789274,-0.0027100847299460495,371968800
2014-03-03,16.837765,0.0028882130341074674,238781200
